latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.0,80.125,15.0,39600,Australia/Sydney,AEDT

time,temperature_2m (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),visibility (m),wind_speed_80m (km/h),wind_direction_80m (°),soil_temperature_6cm (°C),soil_moisture_1_to_3cm (m³/m³)
2024-03-17T19:00,33.2,0.00,0.00,1012.0,1010.3,24140.00,17.6,134,38.5,0.107
2024-03-17T20:00,33.0,0.00,0.00,1011.4,1009.7,24140.00,18.3,133,38.7,0.107
2024-03-17T21:00,32.2,0.00,0.00,1010.7,1009.0,24140.00,18.8,133,38.0,0.107
2024-03-17T22:00,31.2,0.00,0.00,1011.0,1009.3,24140.00,19.1,133,36.7,0.107
2024-03-17T23:00,30.5,0.00,0.00,1011.0,1009.3,24140.00,15.5,134,35.3,0.107
2024-03-18T00:00,28.9,0.00,0.00,1011.3,1009.6,24140.00,16.1,130,32.9,0.106
2024-03-18T01:00,28.3,0.00,0.00,1011.9,1010.2,24140.00,16.1,130,31.2,0.106
2024-03-18T02:00,27.9,0.00,0.00,1012.4,1010.7,24140.00,15.9,129,30.3,0.106
2024-03-18T03:00,27.7,0.00,0.00,1013.0,1011.3,24140.00,15.6,128,29.8,0.106
2024-03-18T04:00,27.4,0.00,0.00,1013.0,1011.3,24140.00,15.7,127,29.2,0.106
2024-03-18T05:00,26.6,0.00,0.00,1013.3,1011.6,24140.00,13.0,118,28.6,0.106
2024-03-18T06:00,26.4,0.00,0.00,1012.5,1010.8,24140.00,12.8,122,28.2,0.106
2024-03-18T07:00,26.1,0.00,0.00,1012.0,1010.3,24140.00,11.8,128,27.9,0.106
2024-03-18T08:00,26.0,0.00,0.00,1011.3,1009.6,24140.00,11.0,131,27.6,0.106
2024-03-18T09:00,26.0,0.00,0.00,1011.0,1009.3,24140.00,8.4,137,27.4,0.106
2024-03-18T10:00,25.8,0.00,0.00,1011.1,1009.4,24140.00,6.4,153,27.1,0.106
2024-03-18T11:00,25.9,0.00,0.00,1011.4,1009.7,24140.00,7.1,165,27.1,0.106
2024-03-18T12:00,25.6,0.00,0.00,1012.1,1010.4,24140.00,7.2,177,26.9,0.106
2024-03-18T13:00,26.5,0.00,0.00,1012.8,1011.1,24140.00,7.6,175,27.5,0.106
2024-03-18T14:00,28.6,0.00,0.00,1013.7,1012.0,24140.00,9.8,156,29.6,0.106
2024-03-18T15:00,30.3,0.00,0.00,1014.0,1012.3,24140.00,12.5,147,32.4,0.106
2024-03-18T16:00,31.5,0.00,0.00,1013.9,1012.2,24140.00,13.0,146,34.9,0.105
2024-03-18T17:00,32.6,0.00,0.00,1013.5,1011.8,24140.00,11.2,147,36.7,0.105
2024-03-18T18:00,33.5,0.00,0.00,1012.6,1010.9,24140.00,12.1,143,38.2,0.105
2024-03-18T19:00,33.8,0.00,0.00,1011.5,1009.8,24140.00,14.5,136,39.0,0.104
2024-03-18T20:00,33.2,0.00,0.00,1010.7,1009.0,24140.00,16.3,133,39.0,0.104
2024-03-18T21:00,32.5,0.00,0.00,1009.8,1008.1,24140.00,16.9,130,38.2,0.104
2024-03-18T22:00,31.4,0.00,0.00,1009.6,1007.9,24140.00,16.9,128,36.9,0.104
2024-03-18T23:00,30.5,0.00,0.00,1009.9,1008.2,24140.00,15.6,130,35.1,0.104
2024-03-19T00:00,28.9,0.00,0.00,1010.1,1008.4,24140.00,16.2,127,32.7,0.103
2024-03-19T01:00,28.1,0.00,0.00,1011.0,1009.3,24140.00,16.3,125,31.0,0.103
2024-03-19T02:00,27.6,0.00,0.00,1011.3,1009.6,24140.00,16.2,127,30.1,0.103
2024-03-19T03:00,27.4,0.00,0.00,1011.8,1010.1,24140.00,16.6,129,29.5,0.103
2024-03-19T04:00,27.1,0.00,0.00,1011.7,1010.0,24140.00,16.8,132,29.0,0.103
2024-03-19T05:00,26.7,0.00,0.00,1012.3,1010.6,24140.00,13.3,128,28.5,0.103
2024-03-19T06:00,26.2,0.00,0.00,1011.7,1010.0,24140.00,11.7,133,28.1,0.103
2024-03-19T07:00,26.0,0.00,0.00,1011.2,1009.5,24140.00,8.9,133,27.6,0.103
2024-03-19T08:00,25.9,0.00,0.00,1010.5,1008.8,24140.00,7.9,133,27.4,0.103
2024-03-19T09:00,26.0,0.00,0.00,1010.4,1008.7,24140.00,7.9,133,27.2,0.103
2024-03-19T10:00,26.0,0.00,0.00,1010.3,1008.6,24140.00,8.2,139,27.1,0.103
2024-03-19T11:00,25.5,0.00,0.00,1011.0,1009.3,24140.00,6.6,171,27.0,0.103
2024-03-19T12:00,25.3,0.00,0.00,1011.5,1009.8,24140.00,7.2,180,26.8,0.102
2024-03-19T13:00,26.1,0.00,0.00,1012.4,1010.7,24140.00,8.1,193,27.3,0.102
2024-03-19T14:00,28.1,0.00,0.00,1012.6,1010.9,24140.00,9.1,171,29.3,0.102
2024-03-19T15:00,30.0,0.00,0.00,1013.0,1011.3,24140.00,12.0,159,32.0,0.102
2024-03-19T16:00,31.3,0.00,0.00,1012.7,1011.0,24140.00,12.6,156,34.5,0.102
2024-03-19T17:00,33.0,0.00,0.00,1012.3,1010.6,24140.00,12.3,140,36.8,0.101
2024-03-19T18:00,33.5,0.00,0.00,1011.6,1009.9,24140.00,14.0,134,38.2,0.101
2024-03-19T19:00,33.7,0.00,0.00,1010.7,1009.0,24140.00,14.9,127,39.0,0.101
2024-03-19T20:00,33.3,0.00,0.00,1010.0,1008.3,24140.00,16.1,124,39.0,0.100
2024-03-19T21:00,32.3,0.00,0.00,1009.4,1007.7,24140.00,17.3,121,38.2,0.100
2024-03-19T22:00,31.2,0.00,0.00,1009.4,1007.7,24140.00,18.1,121,36.8,0.100
2024-03-19T23:00,30.5,0.00,0.00,1009.7,1008.0,24140.00,16.5,126,35.2,0.100
2024-03-20T00:00,29.2,0.00,0.00,1010.5,1008.8,24140.00,17.8,126,32.8,0.100
2024-03-20T01:00,28.6,0.00,0.00,1011.5,1009.8,24140.00,18.5,127,31.2,0.100
2024-03-20T02:00,28.2,0.00,0.00,1012.2,1010.5,24140.00,18.2,124,30.4,0.100
2024-03-20T03:00,28.0,0.00,0.00,1012.6,1010.9,24140.00,17.6,121,29.8,0.100
2024-03-20T04:00,27.6,0.00,0.00,1012.4,1010.7,24140.00,17.1,120,29.4,0.100
2024-03-20T05:00,27.1,0.00,0.00,1012.6,1010.9,24140.00,16.3,112,28.9,0.100
2024-03-20T06:00,27.0,0.00,0.00,1011.6,1009.9,24140.00,16.8,121,28.6,0.100
2024-03-20T07:00,26.9,0.00,0.00,1010.9,1009.2,24140.00,16.7,127,28.4,0.100
2024-03-20T08:00,26.7,0.00,0.00,1010.0,1008.3,24140.00,16.6,132,28.1,0.099
2024-03-20T09:00,26.5,0.00,0.00,1009.9,1008.2,24140.00,14.1,140,27.9,0.099
2024-03-20T10:00,26.3,0.00,0.00,1010.1,1008.4,24140.00,11.3,149,27.6,0.099
2024-03-20T11:00,25.2,0.00,0.00,1010.5,1008.8,24140.00,4.8,193,27.0,0.100
2024-03-20T12:00,25.0,0.00,0.00,1011.5,1009.8,24140.00,3.4,212,26.8,0.100
2024-03-20T13:00,25.9,0.00,0.00,1012.4,1010.7,24140.00,2.6,254,27.2,0.100
2024-03-20T14:00,28.2,0.00,0.00,1013.4,1011.7,24140.00,3.4,162,28.9,0.100
2024-03-20T15:00,30.6,0.00,0.00,1013.5,1011.8,24140.00,9.1,146,31.4,0.100
2024-03-20T16:00,32.2,0.00,0.00,1013.1,1011.4,24140.00,11.3,149,33.7,0.100
2024-03-20T17:00,33.4,0.00,0.00,1012.5,1010.8,24140.00,12.8,142,35.3,0.100
2024-03-20T18:00,34.1,0.00,0.00,1011.7,1010.0,24140.00,14.0,138,36.4,0.100
2024-03-20T19:00,34.3,0.00,0.00,1010.9,1009.2,24140.00,15.4,127,37.0,0.100
2024-03-20T20:00,33.9,0.00,0.00,1010.1,1008.4,24140.00,17.1,120,37.0,0.100
2024-03-20T21:00,32.8,0.00,0.00,1009.6,1007.9,24140.00,18.9,114,36.3,0.100
2024-03-20T22:00,31.5,0.00,0.00,1009.8,1008.1,24140.00,18.3,110,35.0,0.099
2024-03-20T23:00,30.1,0.00,0.00,1009.7,1008.0,24140.00,17.3,113,33.5,0.099
2024-03-21T00:00,28.8,0.00,0.00,1010.4,1008.7,24140.00,18.9,114,31.7,0.099
2024-03-21T01:00,28.2,0.00,0.00,1010.8,1009.1,24140.00,20.1,117,30.5,0.099
2024-03-21T02:00,28.2,0.00,0.00,1011.7,1010.0,24140.00,20.8,116,29.9,0.099
2024-03-21T03:00,28.2,0.00,0.00,1011.9,1010.2,24140.00,19.6,110,29.6,0.099
2024-03-21T04:00,28.2,0.00,0.00,1012.3,1010.6,24140.00,18.9,108,29.5,0.099
2024-03-21T05:00,27.9,0.00,0.00,1012.4,1010.7,24140.00,17.6,101,29.3,0.099
2024-03-21T06:00,27.8,0.00,0.00,1011.9,1010.2,24140.00,17.2,101,29.1,0.099
2024-03-21T07:00,27.6,0.00,0.00,1011.8,1010.1,24140.00,15.9,94,28.9,0.099
2024-03-21T08:00,27.0,0.10,0.00,1011.5,1009.8,24140.00,16.9,92,28.6,0.099
2024-03-21T09:00,26.4,0.00,0.00,1011.5,1009.8,23840.00,15.1,90,28.3,0.099
2024-03-21T10:00,26.4,0.00,0.00,1011.2,1009.5,13820.00,13.3,92,28.0,0.099
2024-03-21T11:00,26.7,0.00,0.00,1011.4,1009.7,24140.00,11.8,78,28.0,0.100
2024-03-21T12:00,26.7,0.00,0.00,1012.1,1010.4,17920.00,11.8,70,27.9,0.100
2024-03-21T13:00,27.8,0.00,0.00,1012.9,1011.2,13840.00,9.3,62,28.4,0.100
2024-03-21T14:00,29.4,0.00,0.00,1013.7,1012.0,13680.00,15.4,74,30.0,0.099
2024-03-21T15:00,30.2,0.10,0.00,1014.2,1012.5,24140.00,17.4,68,31.6,0.099
2024-03-21T16:00,30.7,0.10,0.00,1013.8,1012.1,13460.00,19.7,72,32.7,0.099
2024-03-21T17:00,31.5,0.00,0.00,1013.0,1011.3,24140.00,16.6,77,34.2,0.099
2024-03-21T18:00,32.1,0.00,0.00,1012.1,1010.4,24140.00,16.7,84,35.2,0.099
2024-03-21T19:00,32.7,0.00,0.00,1011.1,1009.4,24140.00,16.7,84,36.1,0.099
2024-03-21T20:00,32.5,0.00,0.00,1010.2,1008.5,24140.00,17.1,83,36.2,0.099
2024-03-21T21:00,32.2,0.00,0.00,1009.6,1007.9,24140.00,18.1,85,35.8,0.099
2024-03-21T22:00,31.2,0.00,0.00,1009.6,1007.9,24140.00,18.4,89,34.9,0.099
2024-03-21T23:00,30.4,0.00,0.00,1009.7,1008.0,24140.00,16.6,89,33.8,0.099
2024-03-22T00:00,29.2,0.00,0.00,1009.9,1008.2,24140.00,16.6,91,32.0,0.099
2024-03-22T01:00,28.8,0.00,0.00,1010.5,1008.8,24140.00,14.8,96,30.8,0.099
2024-03-22T02:00,28.5,0.00,0.00,1010.9,1009.2,24140.00,13.8,96,30.1,0.099
2024-03-22T03:00,28.2,0.00,0.00,1011.4,1009.7,24140.00,14.1,93,29.6,0.099
2024-03-22T04:00,28.0,0.00,0.00,1011.8,1010.1,24140.00,13.7,88,29.4,0.099
2024-03-22T05:00,27.6,0.00,0.00,1012.2,1010.5,24140.00,10.5,94,29.0,0.099
2024-03-22T06:00,27.4,0.00,0.00,1011.5,1009.8,24140.00,9.2,101,28.6,0.098
2024-03-22T07:00,27.3,0.00,0.00,1010.7,1009.0,24140.00,6.9,96,28.3,0.098
2024-03-22T08:00,27.0,0.00,0.00,1009.9,1008.2,24140.00,5.4,94,28.1,0.098
2024-03-22T09:00,27.1,0.00,0.00,1009.6,1007.9,24140.00,4.7,86,28.0,0.098
2024-03-22T10:00,27.0,0.00,0.00,1009.4,1007.7,24140.00,4.3,85,27.9,0.098
2024-03-22T11:00,27.0,0.00,0.00,1009.9,1008.2,24140.00,4.7,90,27.7,0.089
2024-03-22T12:00,26.7,0.00,0.00,1010.5,1008.8,24140.00,3.9,68,27.5,0.089
2024-03-22T13:00,27.6,0.00,0.00,1011.0,1009.3,24140.00,3.3,49,28.2,0.089
2024-03-22T14:00,29.2,0.00,0.00,1011.5,1009.8,24140.00,4.4,81,30.1,0.089
2024-03-22T15:00,30.8,0.00,0.00,1011.9,1010.2,24140.00,5.8,90,32.8,0.089
2024-03-22T16:00,32.2,0.00,0.00,1011.9,1010.2,24140.00,7.7,101,35.2,0.089
2024-03-22T17:00,33.8,0.00,0.00,1011.3,1009.6,24140.00,10.2,100,36.7,0.089
2024-03-22T18:00,33.8,0.00,0.00,1010.4,1008.7,24140.00,14.6,100,37.7,0.089
2024-03-22T19:00,33.5,0.00,0.00,1009.3,1007.6,24140.00,17.5,104,37.8,0.089
2024-03-22T20:00,33.2,0.00,0.00,1008.1,1006.4,24140.00,18.0,106,37.8,0.089
2024-03-22T21:00,32.4,0.00,0.00,1007.6,1005.9,24140.00,18.1,107,37.3,0.089
2024-03-22T22:00,31.3,0.00,0.00,1007.6,1005.9,24140.00,18.7,106,36.0,0.089
2024-03-22T23:00,30.5,0.00,0.00,1008.3,1006.6,24140.00,16.5,106,34.8,0.089
2024-03-23T00:00,29.1,0.00,0.00,1008.6,1006.9,24140.00,17.6,105,32.5,0.089
2024-03-23T01:00,28.5,0.00,0.00,1008.9,1007.2,24140.00,16.9,106,31.0,0.089
2024-03-23T02:00,28.0,0.00,0.00,1009.3,1007.6,24140.00,16.4,109,30.1,0.089
2024-03-23T03:00,27.9,0.00,0.00,1009.6,1007.9,24140.00,16.3,112,29.6,0.089
2024-03-23T04:00,27.8,0.00,0.00,1009.9,1008.2,24140.00,16.9,117,29.4,0.089
2024-03-23T05:00,27.8,0.00,0.00,1009.9,1008.2,24140.00,11.5,122,29.4,0.089
2024-03-23T06:00,27.6,0.00,0.00,1009.4,1007.7,24140.00,9.2,132,29.1,0.089
2024-03-23T07:00,27.4,0.00,0.00,1009.0,1007.3,24140.00,7.5,145,28.9,0.089
2024-03-23T08:00,27.2,0.00,0.00,1008.5,1006.8,24140.00,5.2,164,28.6,0.089
2024-03-23T09:00,26.9,0.00,0.00,1008.1,1006.4,24140.00,4.3,175,28.3,0.089
2024-03-23T10:00,26.5,0.00,0.00,1008.1,1006.4,24140.00,4.8,193,28.0,0.089
2024-03-23T11:00,26.1,0.00,0.00,1008.9,1007.2,24140.00,5.1,219,27.8,0.089
2024-03-23T12:00,25.8,0.00,0.00,1009.8,1008.1,24140.00,5.6,225,27.5,0.089
2024-03-23T13:00,26.6,0.00,0.00,1010.6,1008.9,24140.00,5.4,233,28.1,0.089
2024-03-23T14:00,28.6,0.00,0.00,1011.7,1010.0,24140.00,5.5,191,30.1,0.089
2024-03-23T15:00,30.9,0.00,0.00,1011.5,1009.8,24140.00,8.6,158,33.0,0.089
2024-03-23T16:00,32.3,0.00,0.00,1011.4,1009.7,24140.00,9.3,144,35.8,0.089
2024-03-23T17:00,33.3,0.00,0.00,1011.4,1009.7,24140.00,10.9,124,37.3,0.089
2024-03-23T18:00,33.8,0.00,0.00,1010.4,1008.7,24140.00,13.3,123,38.7,0.089
2024-03-23T19:00,34.0,0.00,0.00,1009.7,1008.0,24140.00,15.7,122,39.4,0.089
2024-03-23T20:00,33.6,0.00,0.00,1008.2,1006.5,24140.00,17.0,122,39.5,0.089
2024-03-23T21:00,32.9,0.00,0.00,1007.8,1006.1,24140.00,18.0,123,38.8,0.089
2024-03-23T22:00,31.6,0.00,0.00,1007.6,1005.9,24140.00,18.8,122,37.2,0.089
2024-03-23T23:00,30.8,0.00,0.00,1007.9,1006.2,24140.00,18.1,125,35.7,0.089
2024-03-24T00:00,29.4,0.00,0.00,1008.8,1007.1,24140.00,17.6,125,33.2,0.089
2024-03-24T01:00,28.7,0.00,0.00,1009.3,1007.6,24140.00,16.7,127,31.5,0.089
2024-03-24T02:00,28.4,0.00,0.00,1010.4,1008.7,24140.00,15.6,128,30.6,0.089
2024-03-24T03:00,28.0,0.00,0.00,1010.7,1009.0,24140.00,14.5,132,30.1,0.089
2024-03-24T04:00,27.8,0.00,0.00,1011.1,1009.4,24140.00,14.0,138,29.7,0.089
2024-03-24T05:00,27.8,0.00,0.00,1011.4,1009.7,24140.00,13.8,137,29.5,0.089
2024-03-24T06:00,27.6,0.00,0.00,1011.2,1009.5,24140.00,12.1,143,29.3,0.089
2024-03-24T07:00,27.4,0.00,0.00,1010.6,1008.9,24140.00,9.3,152,29.0,0.089
2024-03-24T08:00,27.0,0.00,0.00,1010.1,1008.4,24140.00,5.8,176,28.6,0.089
2024-03-24T09:00,26.5,0.00,0.00,1009.8,1008.1,24140.00,5.5,212,28.2,0.089
2024-03-24T10:00,26.0,0.00,0.00,1010.0,1008.3,24140.00,6.5,214,28.0,0.089
2024-03-24T11:00,25.8,0.00,0.00,1010.7,1009.0,24140.00,7.9,204,27.8,0.089
2024-03-24T12:00,25.5,0.00,0.00,1011.4,1009.7,24140.00,8.0,198,27.4,0.089
2024-03-24T13:00,26.5,0.00,0.00,1012.2,1010.5,24140.00,6.9,189,28.0,0.089
2024-03-24T14:00,29.0,0.00,0.00,1013.2,1011.5,24140.00,6.9,171,30.3,0.089
2024-03-24T15:00,30.9,0.00,0.00,1013.6,1011.9,24140.00,10.5,153,33.2,0.089
2024-03-24T16:00,32.0,0.00,0.00,1013.7,1012.0,24140.00,11.0,142,35.5,0.089
2024-03-24T17:00,33.3,0.00,0.00,1013.0,1011.3,24140.00,11.5,134,37.5,0.089
2024-03-24T18:00,33.7,0.00,0.00,1011.9,1010.2,24140.00,14.4,127,39.0,0.089
2024-03-24T19:00,33.7,0.00,0.00,1011.0,1009.3,24140.00,17.0,126,39.6,0.089
2024-03-24T20:00,33.2,0.00,0.00,1010.1,1008.4,24140.00,18.6,126,39.5,0.089
2024-03-24T21:00,32.3,0.00,0.00,1009.7,1008.0,24140.00,19.5,124,38.5,0.088
2024-03-24T22:00,31.0,0.00,0.00,1009.8,1008.1,24140.00,19.4,121,36.8,0.088
2024-03-24T23:00,30.5,0.00,0.00,1010.3,1008.6,24140.00,16.8,118,35.2,0.088
2024-03-25T00:00,28.9,0.00,0.00,1010.9,1009.2,24140.00,16.6,117,32.8,0.088
2024-03-25T01:00,28.5,0.00,0.00,1011.6,1009.9,24140.00,16.1,119,31.4,0.088
2024-03-25T02:00,28.1,0.00,0.00,1012.4,1010.7,24140.00,16.2,122,30.6,0.088
2024-03-25T03:00,27.9,0.00,0.00,1013.0,1011.3,24140.00,15.3,117,30.0,0.088
2024-03-25T04:00,27.6,0.00,0.00,1012.9,1011.2,24140.00,13.7,117,29.5,0.088
2024-03-25T05:00,27.2,0.00,0.00,1012.7,1011.0,24140.00,8.2,105,29.2,0.088
2024-03-25T06:00,27.0,0.00,0.00,1011.9,1010.2,24140.00,5.7,108,28.8,0.088
2024-03-25T07:00,26.9,0.00,0.00,1011.5,1009.8,24140.00,4.8,117,28.5,0.088
2024-03-25T08:00,26.9,0.00,0.00,1010.8,1009.1,24140.00,6.1,140,28.2,0.088
2024-03-25T09:00,26.5,0.00,0.00,1010.5,1008.8,24140.00,5.0,159,27.8,0.088
2024-03-25T10:00,25.9,0.00,0.00,1010.5,1008.8,24140.00,2.1,239,27.5,0.088
2024-03-25T11:00,25.7,0.00,0.00,1011.4,1009.7,24140.00,3.0,256,27.4,0.089
2024-03-25T12:00,25.3,0.00,0.00,1011.7,1010.0,24140.00,2.6,254,27.2,0.089
2024-03-25T13:00,26.0,0.00,0.00,1012.4,1010.7,24140.00,3.0,256,27.9,0.089
2024-03-25T14:00,28.0,0.00,0.00,1013.2,1011.5,24140.00,1.8,127,29.6,0.089
2024-03-25T15:00,30.2,0.00,0.00,1013.7,1012.0,24140.00,7.2,117,32.5,0.089
2024-03-25T16:00,31.5,0.00,0.00,1013.6,1011.9,24140.00,9.4,113,35.2,0.089
2024-03-25T17:00,32.5,0.00,0.00,1013.1,1011.4,24140.00,11.3,107,37.0,0.089
2024-03-25T18:00,33.0,0.00,0.00,1012.2,1010.5,24140.00,13.9,107,38.3,0.089
2024-03-25T19:00,33.1,0.00,0.00,1011.2,1009.5,24140.00,15.8,107,39.1,0.089
2024-03-25T20:00,32.7,0.00,0.00,1010.6,1008.9,24140.00,17.1,105,39.1,0.089
2024-03-25T21:00,32.0,0.00,0.00,1009.9,1008.2,24140.00,18.3,105,38.2,0.089
2024-03-25T22:00,31.0,0.00,0.00,1009.9,1008.2,24140.00,17.9,109,36.8,0.089
2024-03-25T23:00,30.2,0.00,0.00,1010.4,1008.7,24140.00,14.5,104,35.1,0.089
2024-03-26T00:00,29.0,0.00,0.00,1010.8,1009.1,24140.00,14.8,108,32.8,0.089
2024-03-26T01:00,28.5,0.00,0.00,1011.4,1009.7,24140.00,14.2,111,31.3,0.089
2024-03-26T02:00,28.1,0.00,0.00,1011.9,1010.2,24140.00,13.4,110,30.5,0.089
2024-03-26T03:00,27.8,0.00,0.00,1012.6,1010.9,24140.00,12.1,107,29.8,0.089
2024-03-26T04:00,27.2,0.00,0.00,1012.8,1011.1,24140.00,10.8,105,29.2,0.089
2024-03-26T05:00,27.1,0.00,0.00,1013.0,1011.3,24140.00,7.2,108,28.9,0.089
2024-03-26T06:00,26.8,0.00,0.00,1012.4,1010.7,24140.00,7.3,110,28.4,0.089
2024-03-26T07:00,26.6,0.00,0.00,1011.6,1009.9,24140.00,6.8,122,28.0,0.089
2024-03-26T08:00,26.5,0.00,0.00,1010.8,1009.1,24140.00,7.4,133,27.6,0.089
2024-03-26T09:00,26.3,0.00,0.00,1010.5,1008.8,24140.00,7.4,141,27.3,0.089
2024-03-26T10:00,26.1,0.00,0.00,1010.5,1008.8,24140.00,8.7,142,27.0,0.089
2024-03-26T11:00,25.5,0.00,0.00,1011.7,1010.0,24140.00,7.1,165,26.8,0.089
2024-03-26T12:00,25.4,0.00,0.00,1012.3,1010.6,24140.00,5.4,172,26.6,0.089
2024-03-26T13:00,26.1,0.00,0.00,1013.3,1011.6,24140.00,3.9,202,27.4,0.089
2024-03-26T14:00,28.1,0.00,0.00,1013.9,1012.2,24140.00,4.3,156,29.5,0.089
2024-03-26T15:00,30.2,0.00,0.00,1014.1,1012.4,24140.00,10.2,135,32.5,0.089
2024-03-26T16:00,31.3,0.00,0.00,1013.8,1012.1,24140.00,11.7,133,35.0,0.089
2024-03-26T17:00,32.4,0.00,0.00,1013.6,1011.9,24140.00,12.6,127,36.7,0.089
2024-03-26T18:00,32.8,0.00,0.00,1012.6,1010.9,24140.00,14.5,125,38.0,0.089
2024-03-26T19:00,33.1,0.00,0.00,1011.6,1009.9,24140.00,15.9,123,38.8,0.089
2024-03-26T20:00,32.8,0.00,0.00,1010.5,1008.8,24140.00,17.1,120,38.8,0.089
2024-03-26T21:00,32.0,0.00,0.00,1010.2,1008.5,24140.00,18.4,121,38.0,0.089
2024-03-26T22:00,31.0,0.00,0.00,1010.1,1008.4,24140.00,18.9,121,36.5,0.089
2024-03-26T23:00,30.3,0.00,0.00,1011.2,1009.5,24140.00,16.8,118,34.9,0.089
2024-03-27T00:00,28.9,0.00,0.00,1012.0,1010.3,24140.00,16.5,122,32.5,0.089
2024-03-27T01:00,28.2,0.00,0.00,1012.7,1011.0,24140.00,15.9,123,31.0,0.089
2024-03-27T02:00,28.0,0.00,0.00,1013.3,1011.6,24140.00,15.6,124,30.1,0.089
2024-03-27T03:00,27.7,0.00,0.00,1013.8,1012.1,24140.00,14.6,123,29.6,0.089
2024-03-27T04:00,27.3,0.00,0.00,1014.3,1012.6,24140.00,13.6,122,29.1,0.089
2024-03-27T05:00,27.5,0.00,0.00,1014.6,1012.9,24140.00,11.0,122,29.2,0.089
2024-03-27T06:00,27.4,0.00,0.00,1013.9,1012.2,24140.00,10.1,125,29.0,0.089
2024-03-27T07:00,27.2,0.00,0.00,1013.1,1011.4,24140.00,7.9,129,28.7,0.089
2024-03-27T08:00,27.0,0.00,0.00,1012.7,1011.0,24140.00,5.1,135,28.4,0.089
2024-03-27T09:00,26.8,0.00,0.00,1012.3,1010.6,24140.00,2.6,146,28.0,0.089
2024-03-27T10:00,26.5,0.00,0.00,1012.8,1011.1,24140.00,2.1,211,27.8,0.089
2024-03-27T11:00,25.6,0.00,0.00,1013.9,1012.2,24140.00,3.1,249,27.5,0.088
2024-03-27T12:00,25.0,0.00,0.00,1014.7,1013.0,24140.00,4.3,275,27.1,0.088
2024-03-27T13:00,26.0,0.00,0.00,1015.3,1013.6,24140.00,5.0,291,27.8,0.088
2024-03-27T14:00,28.7,0.00,0.00,1016.2,1014.5,24140.00,1.3,304,30.1,0.088
2024-03-27T15:00,30.8,0.00,0.00,1016.2,1014.5,24140.00,5.4,110,33.0,0.088
2024-03-27T16:00,32.5,0.00,0.00,1016.3,1014.6,24140.00,9.3,118,35.9,0.088
2024-03-27T17:00,33.9,0.00,0.00,1015.3,1013.6,24140.00,10.1,117,38.0,0.088
2024-03-27T18:00,34.2,0.00,0.00,1014.3,1012.6,24140.00,14.2,117,39.0,0.088
2024-03-27T19:00,33.9,0.00,0.00,1013.0,1011.3,24140.00,17.2,116,39.5,0.088
2024-03-27T20:00,33.4,0.00,0.00,1012.3,1010.6,24140.00,19.6,116,39.3,0.088
2024-03-27T21:00,32.8,0.00,0.00,1011.4,1009.7,24140.00,21.3,118,38.7,0.088
2024-03-27T22:00,31.8,0.00,0.00,1011.2,1009.5,24140.00,22.0,122,37.3,0.088
2024-03-27T23:00,31.0,0.00,0.00,1011.4,1009.7,24140.00,19.2,128,35.8,0.088
2024-03-28T00:00,29.5,0.00,0.00,1012.1,1010.4,24140.00,18.9,132,33.3,0.088
2024-03-28T01:00,28.9,0.00,0.00,1012.7,1011.0,24140.00,17.8,137,31.8,0.088
2024-03-28T02:00,28.4,0.00,0.00,1013.4,1011.7,24140.00,17.6,139,30.9,0.088
2024-03-28T03:00,28.0,0.00,0.00,1013.8,1012.1,24140.00,17.5,143,30.3,0.088
2024-03-28T04:00,27.8,0.00,0.00,1013.9,1012.2,24140.00,15.0,150,29.9,0.088
2024-03-28T05:00,28.1,0.00,0.00,1013.4,1011.7,24140.00,11.0,157,29.9,0.088
2024-03-28T06:00,27.8,0.00,0.00,1012.7,1011.0,24140.00,8.4,170,29.5,0.087
2024-03-28T07:00,27.6,0.00,0.00,1012.3,1010.6,24140.00,5.6,195,29.3,0.087
2024-03-28T08:00,27.2,0.00,0.00,1011.8,1010.1,24140.00,5.1,225,29.1,0.087
2024-03-28T09:00,27.0,0.00,0.00,1012.0,1010.3,24140.00,4.8,243,28.9,0.087
2024-03-28T10:00,26.6,0.00,0.00,1011.8,1010.1,24140.00,4.2,250,28.6,0.087
2024-03-28T11:00,26.2,0.00,0.00,1012.4,1010.7,24140.00,3.1,249,28.2,0.087
2024-03-28T12:00,26.0,0.00,0.00,1012.7,1011.0,24140.00,3.9,214,28.0,0.087
2024-03-28T13:00,27.1,0.00,0.00,1013.3,1011.6,24140.00,4.6,198,28.6,0.087
2024-03-28T14:00,29.4,0.00,0.00,1014.1,1012.4,24140.00,7.6,172,30.8,0.087
2024-03-28T15:00,31.4,0.00,0.00,1013.8,1012.1,24140.00,9.9,161,33.8,0.087
2024-03-28T16:00,33.0,0.00,0.00,1013.6,1011.9,24140.00,11.0,157,36.6,0.087
2024-03-28T17:00,34.0,0.00,0.00,1012.8,1011.1,24140.00,10.2,138,38.5,0.087
2024-03-28T18:00,34.6,0.00,0.00,1012.0,1010.3,24140.00,12.1,127,39.8,0.087
2024-03-28T19:00,34.7,0.00,0.00,1011.1,1009.4,24140.00,14.5,117,40.4,0.087
